"Village_Code","City_Area","Target","Sub_District","Unvaccinated","Vaccinated","date"
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",10583,115587,2022-04-30
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",4613,53655,2022-04-30
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",9930,119261,2022-04-30
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",13478,143847,2022-04-30
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",3382,35645,2022-04-30
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",2072,28382,2022-04-30
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",2848,38824,2022-04-30
"3171081003","JAKARTA PUSAT",18243,"GALUR",2962,32472,2022-04-30
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",383,4306,2022-04-30
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",3403,43146,2022-04-30
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",6413,77183,2022-04-30
"3175051001","JAKARTA TIMUR",35755,"GEDONG",5839,68292,2022-04-30
"3171071001","JAKARTA PUSAT",3127,"GELORA",506,6285,2022-04-30
"3173031007","JAKARTA BARAT",7837,"GLODOK",1019,17358,2022-04-30
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",821,8318,2022-04-30
"3173021001","JAKARTA BARAT",16876,"GROGOL",2761,32928,2022-04-30
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",7379,82143,2022-04-30
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",7239,79677,2022-04-30
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",653,8134,2022-04-30
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",1535,19054,2022-04-30
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",3025,37184,2022-04-30
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",2453,34051,2022-04-30
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",2923,63850,2022-04-30
"3171031003","JAKARTA PUSAT",22557,"HARAPAN MULIA",3511,42261,2022-04-30
"3174091001","JAKARTA SELATAN",62389,"JAGAKARSA",8276,122281,2022-04-30
"3175021007","JAKARTA TIMUR",32757,"JATI",5015,66016,2022-04-30
"3174041002","JAKARTA SELATAN",37502,"JATI PADANG",5731,72837,2022-04-30
"3173071004","JAKARTA BARAT",28738,"JATI PULO",4642,52994,2022-04-30
"3175061001","JAKARTA TIMUR",84160,"JATINEGARA",14456,155655,2022-04-30
"3175021004","JAKARTA TIMUR",24632,"JATINEGARA KAUM",3497,46845,2022-04-30
"3173021004","JAKARTA BARAT",30266,"JELAMBAR",4524,62849,2022-04-30
"3173021006","JAKARTA BARAT",38246,"JELAMBAR BARU",5644,78146,2022-04-30
"3173041006","JAKARTA BARAT",29314,"JEMBATAN BESI",5529,51097,2022-04-30
"3173041008","JAKARTA BARAT",21021,"JEMBATAN LIMA",3618,38750,2022-04-30
"3173081005","JAKARTA BARAT",40839,"JOGLO",6796,77513,2022-04-30
"3171081001","JAKARTA PUSAT",37488,"JOHAR BARU",5785,70645,2022-04-30
"3173041002","JAKARTA BARAT",23856,"KALI ANYAR",3812,42881,2022-04-30
"3172041004","JAKARTA UTARA",67684,"KALIBARU",14331,105198,2022-04-30
"3174081002","JAKARTA SELATAN",41994,"KALIBATA",7776,75871,2022-04-30
"3173061001","JAKARTA BARAT",72447,"KALIDERES",12143,138899,2022-04-30
"3175051004","JAKARTA TIMUR",43212,"KALISARI",6108,85155,2022-04-30
"3173061004","JAKARTA BARAT",53783,"KAMAL",10387,91919,2022-04-30
"3172011002","JAKARTA UTARA",12930,"KAMAL MUARA",2025,24471,2022-04-30
"3171071007","JAKARTA PUSAT",11358,"KAMPUNG BALI",2020,19968,2022-04-30
"3175031001","JAKARTA TIMUR",25717,"KAMPUNG MELAYU",4670,44338,2022-04-30
"3171081002","JAKARTA PUSAT",21237,"KAMPUNG RAWA",2882,38870,2022-04-30
"3175041002","JAKARTA TIMUR",43993,"KAMPUNG TENGAH",8677,76949,2022-04-30
"3173011005","JAKARTA BARAT",134466,"KAPUK",25760,239971,2022-04-30
"3172011003","JAKARTA UTARA",35781,"KAPUK MUARA",5743,72392,2022-04-30
"3171021002","JAKARTA PUSAT",25761,"KARANG ANYAR",4055,48580,2022-04-30
"3174021004","JAKARTA SELATAN",9623,"KARET",1536,18497,2022-04-30
"3174021003","JAKARTA SELATAN",16055,"KARET KUNINGAN",2519,30612,2022-04-30
"3174021002","JAKARTA SELATAN",2770,"KARET SEMANGGI",490,5528,2022-04-30
"3171071003","JAKARTA PUSAT",19271,"KARET TENGSIN",3094,35493,2022-04-30
"3171021003","JAKARTA PUSAT",22292,"KARTINI",3542,43458,2022-04-30
"3175011003","JAKARTA TIMUR",25284,"KAYU MANIS",4163,46813,2022-04-30
"3175021006","JAKARTA TIMUR",40696,"KAYU PUTIH",6366,81307,2022-04-30
"3173031006","JAKARTA BARAT",17387,"KEAGUNGAN",2593,33325,2022-04-30
"3174041007","JAKARTA SELATAN",44552,"KEBAGUSAN",7014,83709,2022-04-30
"3174051006","JAKARTA SELATAN",41212,"KEBAYORAN LAMA SELATAN",6317,80466,2022-04-30
"3174051001","JAKARTA SELATAN",42422,"KEBAYORAN LAMA UTARA",7230,79298,2022-04-30
"3174011004","JAKARTA SELATAN",35165,"KEBON BARU",5254,66209,2022-04-30
"3172021005","JAKARTA UTARA",50952,"KEBON BAWANG",8072,94808,2022-04-30
"3173051001","JAKARTA BARAT",53887,"KEBON JERUK",8953,101387,2022-04-30
"3171071006","JAKARTA PUSAT",21531,"KEBON KACANG",4217,38000,2022-04-30
"3171011005","JAKARTA PUSAT",10163,"KEBON KELAPA",1733,19351,2022-04-30
"3171031002","JAKARTA PUSAT",30019,"KEBON KOSONG",4979,56504,2022-04-30
"3175011005","JAKARTA TIMUR",16490,"KEBON MANGGIS",2511,31701,2022-04-30
"3171071005","JAKARTA PUSAT",32206,"KEBON MELATI",7082,51824,2022-04-30
"3175081003","JAKARTA TIMUR",46614,"KEBON PALA",7603,88568,2022-04-30
"3171061005","JAKARTA PUSAT",12299,"KEBON SIRIH",2157,22064,2022-04-30
"3173011004","JAKARTA BARAT",32612,"KEDAUNG KALI ANGKE",5047,63951,2022-04-30
"3173051007","JAKARTA BARAT",32165,"KEDOYA SELATAN",4925,62124,2022-04-30
"3173051006","JAKARTA BARAT",45740,"KEDOYA UTARA",7360,89291,2022-04-30
"3173051004","JAKARTA BARAT",23565,"KELAPA DUA",3828,44540,2022-04-30
"3175091003","JAKARTA TIMUR",46875,"KELAPA DUA WETAN",6506,94444,2022-04-30
"3172061003","JAKARTA UTARA",35717,"KELAPA GADING BARAT",5378,75788,2022-04-30
"3172061001","JAKARTA UTARA",33592,"KELAPA GADING TIMUR",4435,75096,2022-04-30
"3173071005","JAKARTA BARAT",32139,"KEMANGGISAN",4963,63075,2022-04-30
"3171031001","JAKARTA PUSAT",20708,"KEMAYORAN",3401,38979,2022-04-30
"3173081006","JAKARTA BARAT",27130,"KEMBANGAN SELATAN",4858,52335,2022-04-30
"3173081001","JAKARTA BARAT",54451,"KEMBANGAN UTARA",9655,100974,2022-04-30
"3171041002","JAKARTA PUSAT",9579,"KENARI",1563,18330,2022-04-30
"3173041005","JAKARTA BARAT",19973,"KERENDANG",3244,37030,2022-04-30
"3175071003","JAKARTA TIMUR",69978,"KLENDER",13227,125163,2022-04-30
"3172031001","JAKARTA UTARA",28175,"KOJA",4834,50277,2022-04-30
"3173071006","JAKARTA BARAT",21158,"KOTA BAMBU SELATAN",3323,38179,2022-04-30
"3173071003","JAKARTA BARAT",24995,"KOTA BAMBU UTARA",3990,45493,2022-04-30
"3171041004","JAKARTA PUSAT",28835,"KRAMAT",5242,49659,2022-04-30
"3175041001","JAKARTA TIMUR",34144,"KRAMAT JATI",5726,63135,2022-04-30
"3174071003","JAKARTA SELATAN",14413,"KRAMAT PELA",2347,27969,2022-04-30
"3173031002","JAKARTA BARAT",19244,"KRUKUT",3047,35725,2022-04-30
"3174031005","JAKARTA SELATAN",12785,"KUNINGAN BARAT",1921,24098,2022-04-30
"3174021008","JAKARTA SELATAN",6008,"KUNINGAN TIMUR",1013,11475,2022-04-30
"3171041005","JAKARTA PUSAT",15486,"KWITANG",2760,27415,2022-04-30
"3172031003","JAKARTA UTARA",59065,"LAGOA",10432,105525,2022-04-30
"3174061002","JAKARTA SELATAN",37626,"LEBAK BULUS",5885,75041,2022-04-30
"3174091004","JAKARTA SELATAN",53946,"LENTENG AGUNG",7826,101407,2022-04-30
"3175101007","JAKARTA TIMUR",63547,"LUBANG BUAYA",9661,121102,2022-04-30
"3175081001","JAKARTA TIMUR",34390,"MAKASAR",4963,67057,2022-04-30
"3175071006","JAKARTA TIMUR",30927,"MALAKA JAYA",4113,62458,2022-04-30
"3175071005","JAKARTA TIMUR",27530,"MALAKA SARI",3575,57258,2022-04-30
"3174031001","JAKARTA SELATAN",18159,"MAMPANG PRAPATAN",3071,32946,2022-04-30
"3173031005","JAKARTA BARAT",7707,"MANGGA BESAR",1103,16141,2022-04-30
"3171021005","JAKARTA PUSAT",27442,"MANGGA DUA SELATAN",4559,51697,2022-04-30
"3174011007","JAKARTA SELATAN",28373,"MANGGARAI",3953,53507,2022-04-30
"3174011006","JAKARTA SELATAN",23075,"MANGGARAI SELATAN",2903,45601,2022-04-30
"3173031003","JAKARTA BARAT",16461,"MAPHAR",2549,32199,2022-04-30
"3172041003","JAKARTA UTARA",28943,"MARUNDA",4909,49917,2022-04-30
"3174071001","JAKARTA SELATAN",2627,"MELAWAI",436,5617,2022-04-30
"3171061001","JAKARTA PUSAT",25624,"MENTENG",4667,45892,2022-04-30
"3174021005","JAKARTA SELATAN",27816,"MENTENG ATAS",4047,53916,2022-04-30
"3174011003","JAKARTA SELATAN",36028,"MENTENG DALAM",5852,68315,2022-04-30
"3173081003","JAKARTA BARAT",32130,"MERUYA SELATAN",5395,60872,2022-04-30
"3173081002","JAKARTA BARAT",43752,"MERUYA UTARA",7406,85664,2022-04-30
"3175101004","JAKARTA TIMUR",23871,"MUNJUL",3593,45925,2022-04-30
"3172051002","JAKARTA UTARA",74240,"PADEMANGAN BARAT",13657,131593,2022-04-30
"3172051001","JAKARTA UTARA",37736,"PADEMANGAN TIMUR",5431,77864,2022-04-30
"3175011004","JAKARTA TIMUR",19769,"PAL MERIAM",3184,36988,2022-04-30
"3173071001","JAKARTA BARAT",63011,"PALMERAH",10617,117377,2022-04-30
"3174081001","JAKARTA SELATAN",19421,"PANCORAN",3175,36187,2022-04-30
"3172021003","JAKARTA UTARA",39097,"PAPANGGO",6206,72749,2022-04-30
"3171021001","JAKARTA PUSAT",12035,"PASAR BARU",1989,24333,2022-04-30
"3174021006","JAKARTA SELATAN",26752,"PASAR MANGGIS",4050,50339,2022-04-30
"3174041001","JAKARTA SELATAN",24821,"PASAR MINGGU",3740,50089,2022-04-30
"3171041003","JAKARTA PUSAT",23533,"PASEBAN",4071,43159,2022-04-30
"3173061005","JAKARTA BARAT",75587,"PEGADUNGAN",12428,145832,2022-04-30
"3171061002","JAKARTA PUSAT",23455,"PEGANGSAAN",4108,41497,2022-04-30
"3172061002","JAKARTA UTARA",49976,"PEGANGSAAN DUA",6978,106990,2022-04-30
"3172011004","JAKARTA UTARA",74578,"PEJAGALAN",12579,147371,2022-04-30
"3174041006","JAKARTA SELATAN",37346,"PEJATEN BARAT",5911,72450,2022-04-30
"3174041005","JAKARTA SELATAN",57656,"PEJATEN TIMUR",9769,105987,2022-04-30
"3175051005","JAKARTA TIMUR",43250,"PEKAYON",6277,84242,2022-04-30
"3173041009","JAKARTA BARAT",23587,"PEKOJAN",3657,46015,2022-04-30
"3174031003","JAKARTA SELATAN",43522,"PELA MAMPANG",7078,81977,2022-04-30
"3174081005","JAKARTA SELATAN",21478,"PENGADEGAN",3270,41689,2022-04-30
"3175061003","JAKARTA TIMUR",99255,"PENGGILINGAN",17896,177759,2022-04-30
"3172011001","JAKARTA UTARA",88308,"PENJARINGAN",16720,153807,2022-04-30
"3174101001","JAKARTA SELATAN",27545,"PESANGGRAHAN",3811,55020,2022-04-30
"3171071004","JAKARTA PUSAT",33271,"PETAMBURAN",7151,54494,2022-04-30
"3174071008","JAKARTA SELATAN",11499,"PETOGOGAN",1840,22505,2022-04-30
"3171011004","JAKARTA PUSAT",14692,"PETOJO SELATAN",2725,27499,2022-04-30
"3171011003","JAKARTA PUSAT",17458,"PETOJO UTARA",3193,31941,2022-04-30
"3174101004","JAKARTA SELATAN",37187,"PETUKANGAN SELATAN",6196,70241,2022-04-30
"3174101003","JAKARTA SELATAN",53716,"PETUKANGAN UTARA",9238,99202,2022-04-30
"3175081002","JAKARTA TIMUR",27198,"PINANG RANTI",4711,49835,2022-04-30
"3173031008","JAKARTA BARAT",10729,"PINANGSIA",1559,21188,2022-04-30
"3175011001","JAKARTA TIMUR",31776,"PISANGAN BARU",5228,57630,2022-04-30
"3175021002","JAKARTA TIMUR",41011,"PISANGAN TIMUR",6079,79169,2022-04-30
"3172011005","JAKARTA UTARA",47783,"PLUIT",8044,97493,2022-04-30
"3175071002","JAKARTA TIMUR",61550,"PONDOK BAMBU",10637,116815,2022-04-30
"3175071004","JAKARTA TIMUR",72015,"PONDOK KELAPA",11762,140164,2022-04-30
"3175071007","JAKARTA TIMUR",35367,"PONDOK KOPI",5457,67222,2022-04-30
"3174061003","JAKARTA SELATAN",46464,"PONDOK LABU",6302,94082,2022-04-30
"3174051002","JAKARTA SELATAN",56169,"PONDOK PINANG",9177,108974,2022-04-30
"3175101003","JAKARTA TIMUR",25574,"PONDOK RANGGON",3958,48552,2022-04-30
"3101011003","KAB.ADM.KEP.SERIBU",2060,"PULAU HARAPAN",128,5227,2022-04-30
"3101011002","KAB.ADM.KEP.SERIBU",5528,"PULAU KELAPA",383,13590,2022-04-30
"3101011001","KAB.ADM.KEP.SERIBU",5450,"PULAU PANGGANG",306,14172,2022-04-30
"3101021003","KAB.ADM.KEP.SERIBU",2765,"PULAU PARI",170,7265,2022-04-30
"3101021002","KAB.ADM.KEP.SERIBU",4553,"PULAU TIDUNG",270,11328,2022-04-30
"3101021001","KAB.ADM.KEP.SERIBU",1941,"PULAU UNTUNG JAWA",136,5147,2022-04-30
"3174071007","JAKARTA SELATAN",5835,"PULO",854,12392,2022-04-30
"3175021001","JAKARTA TIMUR",34422,"PULO GADUNG",5980,65702,2022-04-30
"3175061005","JAKARTA TIMUR",97301,"PULO GEBANG",15349,182904,2022-04-30
"3174041004","JAKARTA SELATAN",39616,"RAGUNAN",5562,78339,2022-04-30
"3175091005","JAKARTA TIMUR",36771,"RAMBUTAN",6492,66801,2022-04-30
"3172031006","JAKARTA UTARA",42179,"RAWA BADAK SELATAN",7445,74788,2022-04-30
"3172031004","JAKARTA UTARA",34408,"RAWA BADAK UTARA",5724,62250,2022-04-30
"3174071005","JAKARTA SELATAN",5625,"RAWA BARAT",869,11486,2022-04-30
"3173011003","JAKARTA BARAT",63799,"RAWA BUAYA",10239,121307,2022-04-30
"3175031004","JAKARTA TIMUR",21434,"RAWA BUNGA",3842,38235,2022-04-30
"3174081003","JAKARTA SELATAN",20509,"RAWA JATI",3266,40531,2022-04-30
"3175061002","JAKARTA TIMUR",24637,"RAWA TERATE",3602,47024,2022-04-30
"3175021005","JAKARTA TIMUR",37612,"RAWAMANGUN",6029,73260,2022-04-30
"3171051003","JAKARTA PUSAT",21967,"RAWASARI",3559,42515,2022-04-30
"3173041010","JAKARTA BARAT",3484,"ROA MALAKA",543,7345,2022-04-30
"3172041006","JAKARTA UTARA",41668,"ROROTAN",6689,76806,2022-04-30
"3174071004","JAKARTA SELATAN",2842,"SELONG",477,5928,2022-04-30
"3173061002","JAKARTA BARAT",71354,"SEMANAN",12420,128955,2022-04-30
"3172041007","JAKARTA UTARA",68587,"SEMPER BARAT",10492,130489,2022-04-30
"3172041005","JAKARTA UTARA",36267,"SEMPER TIMUR",5922,66668,2022-04-30
"3174071006","JAKARTA SELATAN",2771,"SENAYAN",576,5226,2022-04-30
"3171041001","JAKARTA PUSAT",6804,"SENEN",1233,12881,2022-04-30
"3171031004","JAKARTA PUSAT",29668,"SERDANG",4557,56604,2022-04-30
"3174021001","JAKARTA SELATAN",3023,"SETIA BUDI",510,5964,2022-04-30
"3175101005","JAKARTA TIMUR",20572,"SETU",3356,38327,2022-04-30
"3173071002","JAKARTA BARAT",16591,"SLIPI",2400,32802,2022-04-30
"3173081004","JAKARTA BARAT",45523,"SRENGSENG",8110,84728,2022-04-30
"3174091002","JAKARTA SELATAN",58196,"SRENGSENG SAWAH",7145,115993,2022-04-30
"3173051003","JAKARTA BARAT",37033,"SUKABUMI SELATAN",6162,65304,2022-04-30
"3173051002","JAKARTA BARAT",38290,"SUKABUMI UTARA",6743,67326,2022-04-30
"3172041002","JAKARTA UTARA",53949,"SUKAPURA",9507,99191,2022-04-30
"3171031007","JAKARTA PUSAT",22717,"SUMUR BATU",3513,44777,2022-04-30
"3172021004","JAKARTA UTARA",29876,"SUNGAI BAMBU",4704,55986,2022-04-30
"3172021006","JAKARTA UTARA",71805,"SUNTER AGUNG",10131,148314,2022-04-30
"3172021002","JAKARTA UTARA",63031,"SUNTER JAYA",8987,126593,2022-04-30
"3175091004","JAKARTA TIMUR",38257,"SUSUKAN",5986,72588,2022-04-30
"3173031001","JAKARTA BARAT",14348,"TAMAN SARI",2161,28360,2022-04-30
"3173041001","JAKARTA BARAT",10204,"TAMBORA",1729,19121,2022-04-30
"3173041004","JAKARTA BARAT",26387,"TANAH SEREAL",3548,53112,2022-04-30
"3171081004","JAKARTA PUSAT",37693,"TANAH TINGGI",5957,67347,2022-04-30
"3173031004","JAKARTA BARAT",13324,"TANGKI",1870,27050,2022-04-30
"3174091005","JAKARTA SELATAN",39770,"TANJUNG BARAT",5501,77219,2022-04-30
"3173021005","JAKARTA BARAT",25337,"TANJUNG DUREN SELATAN",4045,51858,2022-04-30
"3173021002","JAKARTA BARAT",17010,"TANJUNG DUREN UTARA",2384,36190,2022-04-30
"3172021001","JAKARTA UTARA",34588,"TANJUNG PRIOK",5732,62873,2022-04-30
"3174011002","JAKARTA SELATAN",21194,"TEBET BARAT",2768,44540,2022-04-30
"3174011001","JAKARTA SELATAN",18199,"TEBET TIMUR",2393,38836,2022-04-30
"3173061003","JAKARTA BARAT",83647,"TEGAL ALUR",14383,154234,2022-04-30
"3174031004","JAKARTA SELATAN",32401,"TEGAL PARANG",5746,56601,2022-04-30
"3173021003","JAKARTA BARAT",29605,"TOMANG",4506,59298,2022-04-30
"3172031005","JAKARTA UTARA",39122,"TUGU SELATAN",6660,71279,2022-04-30
"3172031002","JAKARTA UTARA",67670,"TUGU UTARA",12064,120804,2022-04-30
"3175061006","JAKARTA TIMUR",29934,"UJUNG MENTENG",4257,58689,2022-04-30
"3174101005","JAKARTA SELATAN",40544,"ULUJAMI",6893,74593,2022-04-30
"3175011006","JAKARTA TIMUR",33511,"UTAN KAYU SELATAN",4806,65502,2022-04-30
"3175011002","JAKARTA TIMUR",28169,"UTAN KAYU UTARA",4620,52798,2022-04-30
"3171031008","JAKARTA PUSAT",29208,"UTAN PANJANG",4731,53498,2022-04-30
"3172021007","JAKARTA UTARA",44401,"WARAKAS",6461,82178,2022-04-30
"3173021007","JAKARTA BARAT",38934,"WIJAYA KUSUMA",6575,75877,2022-04-30
NA,NA,8941211,"TOTAL",1431393,17297996,2022-06-30
"3172051003","JAKARTA UTARA",23947,"ANCOL",4402,44020,2022-06-30
"3173041007","JAKARTA BARAT",29381,"ANGKE",5041,55639,2022-06-30
"3175041005","JAKARTA TIMUR",29074,"BALE KAMBANG",5632,51256,2022-06-30
"3175031003","JAKARTA TIMUR",9752,"BALI MESTER",1576,19205,2022-06-30
"3175101006","JAKARTA TIMUR",26285,"BAMBU APUS",3791,52247,2022-06-30
"3174031002","JAKARTA SELATAN",21566,"BANGKA",3778,39981,2022-06-30
"3175051002","JAKARTA TIMUR",23886,"BARU",3110,50004,2022-06-30
"3175041004","JAKARTA TIMUR",47898,"BATU AMPAR",8917,87118,2022-06-30
"3171071002","JAKARTA PUSAT",21494,"BENDUNGAN HILIR",3580,42726,2022-06-30
"3175031002","JAKARTA TIMUR",36689,"BIDARA CINA",7071,67065,2022-06-30
"3174101002","JAKARTA SELATAN",53098,"BINTARO",8725,104722,2022-06-30
"3174011005","JAKARTA SELATAN",34183,"BUKIT DURI",5415,64720,2022-06-30
"3171041006","JAKARTA PUSAT",18144,"BUNGUR",3107,34454,2022-06-30
"3175061007","JAKARTA TIMUR",57724,"CAKUNG BARAT",9534,109808,2022-06-30
"3175061004","JAKARTA TIMUR",58287,"CAKUNG TIMUR",9292,111428,2022-06-30
"3175041007","JAKARTA TIMUR",32762,"CAWANG",5480,61909,2022-06-30
"3175101008","JAKARTA TIMUR",18932,"CEGER",2894,37196,2022-06-30
"3171031006","JAKARTA PUSAT",32581,"CEMPAKA BARU",4908,63224,2022-06-30
"3171051002","JAKARTA PUSAT",35885,"CEMPAKA PUTIH BARAT",6051,68839,2022-06-30
"3171051001","JAKARTA PUSAT",24292,"CEMPAKA PUTIH TIMUR",4045,48804,2022-06-30
"3173011001","JAKARTA BARAT",66284,"CENGKARENG BARAT",10370,131118,2022-06-30
"3173011006","JAKARTA BARAT",81027,"CENGKARENG TIMUR",12793,157030,2022-06-30
"3175091002","JAKARTA TIMUR",66364,"CIBUBUR",9125,134612,2022-06-30
"3171011002","JAKARTA PUSAT",15390,"CIDENG",2541,31532,2022-06-30
"3174091003","JAKARTA SELATAN",38497,"CIGANJUR",5234,76125,2022-06-30
"3175051003","JAKARTA TIMUR",41419,"CIJANTUNG",6100,81864,2022-06-30
"3171061003","JAKARTA PUSAT",8274,"CIKINI",1229,16013,2022-06-30
"3174081006","JAKARTA SELATAN",10547,"CIKOKO",1481,21311,2022-06-30
"3174061001","JAKARTA SELATAN",51752,"CILANDAK BARAT",7505,105807,2022-06-30
"3174041003","JAKARTA SELATAN",25145,"CILANDAK TIMUR",3637,50837,2022-06-30
"3175101002","JAKARTA TIMUR",27635,"CILANGKAP",3943,54693,2022-06-30
"3175041006","JAKARTA TIMUR",40181,"CILILITAN",6662,75502,2022-06-30
"3172041001","JAKARTA UTARA",43609,"CILINCING",7960,77397,2022-06-30
"3175101001","JAKARTA TIMUR",26104,"CIPAYUNG",3663,52789,2022-06-30
"3174091006","JAKARTA SELATAN",38303,"CIPEDAK",5192,75458,2022-06-30
"3174061005","JAKARTA SELATAN",26704,"CIPETE SELATAN",4192,53740,2022-06-30
"3174071010","JAKARTA SELATAN",34102,"CIPETE UTARA",5312,66008,2022-06-30
"3175021003","JAKARTA TIMUR",39306,"CIPINANG",5656,78816,2022-06-30
"3175031007","JAKARTA TIMUR",35212,"CIPINANG BESAR SELATAN",6204,64544,2022-06-30
"3175031008","JAKARTA TIMUR",45319,"CIPINANG BESAR UTARA",8169,81288,2022-06-30
"3175031005","JAKARTA TIMUR",32824,"CIPINANG CEMPEDAK",5780,63385,2022-06-30
"3175081005","JAKARTA TIMUR",42308,"CIPINANG MELAYU",6508,84798,2022-06-30
"3175031006","JAKARTA TIMUR",55243,"CIPINANG MUARA",9300,105910,2022-06-30
"3174051003","JAKARTA SELATAN",39937,"CIPULIR",6755,74322,2022-06-30
"3175091001","JAKARTA TIMUR",64594,"CIRACAS",9620,127242,2022-06-30
"3175041003","JAKARTA TIMUR",24609,"DUKUH",3623,47298,2022-06-30
"3175071001","JAKARTA TIMUR",61160,"DUREN SAWIT",10434,118287,2022-06-30
"3174081004","JAKARTA SELATAN",28319,"DUREN TIGA",4571,54822,2022-06-30
"3173051005","JAKARTA BARAT",60138,"DURI KEPA",9804,121802,2022-06-30
"3173011002","JAKARTA BARAT",77923,"DURI KOSAMBI",13272,146602,2022-06-30
"3171011006","JAKARTA PUSAT",19610,"DURI PULO",3311,36770,2022-06-30
"3173041011","JAKARTA BARAT",14259,"DURI SELATAN",2030,29021,2022-06-30
"3173041003","JAKARTA BARAT",19844,"DURI UTARA",2818,39808,2022-06-30
"3171081003","JAKARTA PUSAT",18243,"GALUR",2928,33081,2022-06-30
"3171011001","JAKARTA PUSAT",2191,"GAMBIR",376,4435,2022-06-30
"3174061004","JAKARTA SELATAN",22119,"GANDARIA SELATAN",3364,43968,2022-06-30
"3174071009","JAKARTA SELATAN",39922,"GANDARIA UTARA",6315,78705,2022-06-30
"3175051001","JAKARTA TIMUR",35755,"GEDONG",5731,69762,2022-06-30
"3171071001","JAKARTA PUSAT",3127,"GELORA",503,6434,2022-06-30
"3173031007","JAKARTA BARAT",7837,"GLODOK",1009,17793,2022-06-30
"3171061004","JAKARTA PUSAT",4100,"GONDANGDIA",811,8512,2022-06-30
"3173021001","JAKARTA BARAT",16876,"GROGOL",2729,33579,2022-06-30
"3174051005","JAKARTA SELATAN",44251,"GROGOL SELATAN",7235,84223,2022-06-30
"3174051004","JAKARTA SELATAN",42494,"GROGOL UTARA",7119,81567,2022-06-30
"3174021007","JAKARTA SELATAN",3985,"GUNTUR",647,8312,2022-06-30
"3174071002","JAKARTA SELATAN",9436,"GUNUNG",1523,19464,2022-06-30
"3171031005","JAKARTA PUSAT",19199,"GUNUNG SAHARI SELATAN",2969,38396,2022-06-30
"3171021004","JAKARTA PUSAT",16650,"GUNUNG SAHARI UTARA",2423,34950,2022-06-30
"3175081004","JAKARTA TIMUR",28363,"HALIM PERDANA KUSUMAH",2899,64715,2022-06-30
"3171031003","JAKARTA PUSAT",22557,"HARAPAN MULIA",3456,43237,2022-06-30
"3174091001","JAKARTA SELATAN",62389,"JAGAKARSA",8167,124388,2022-06-30
"3175021007","JAKARTA TIMUR",32757,"JATI",4925,67632,2022-06-30
"3174041002","JAKARTA SELATAN",37502,"JATI PADANG",5656,74301,2022-06-30
"3173071004","JAKARTA BARAT",28738,"JATI PULO",4564,54073,2022-06-30
"3175061001","JAKARTA TIMUR",84160,"JATINEGARA",14241,158446,2022-06-30
"3175021004","JAKARTA TIMUR",24632,"JATINEGARA KAUM",3388,48162,2022-06-30
"3173021004","JAKARTA BARAT",30266,"JELAMBAR",4480,64166,2022-06-30
"3173021006","JAKARTA BARAT",38246,"JELAMBAR BARU",5551,80134,2022-06-30
"3173041006","JAKARTA BARAT",29314,"JEMBATAN BESI",5440,52340,2022-06-30
"3173041008","JAKARTA BARAT",21021,"JEMBATAN LIMA",3564,39624,2022-06-30
"3173081005","JAKARTA BARAT",40839,"JOGLO",6700,79033,2022-06-30
"3171081001","JAKARTA PUSAT",37488,"JOHAR BARU",5686,72348,2022-06-30
"3173041002","JAKARTA BARAT",23856,"KALI ANYAR",3744,43912,2022-06-30
"3172041004","JAKARTA UTARA",67684,"KALIBARU",13970,108096,2022-06-30
"3174081002","JAKARTA SELATAN",41994,"KALIBATA",7665,77563,2022-06-30
"3173061001","JAKARTA BARAT",72447,"KALIDERES",11996,141458,2022-06-30
"3175051004","JAKARTA TIMUR",43212,"KALISARI",5976,87195,2022-06-30
"3173061004","JAKARTA BARAT",53783,"KAMAL",10290,93051,2022-06-30
"3172011002","JAKARTA UTARA",12930,"KAMAL MUARA",2001,25309,2022-06-30
"3171071007","JAKARTA PUSAT",11358,"KAMPUNG BALI",1988,20498,2022-06-30
"3175031001","JAKARTA TIMUR",25717,"KAMPUNG MELAYU",4588,45276,2022-06-30
"3171081002","JAKARTA PUSAT",21237,"KAMPUNG RAWA",2814,39917,2022-06-30
"3175041002","JAKARTA TIMUR",43993,"KAMPUNG TENGAH",8560,78473,2022-06-30
