"","Sub_District","date","vaccintion_rate"
"1003","JAGAKARSA",2021-09-30,76.85970283223
"1004","JAGAKARSA",2021-08-31,64.90727532097
"1005","JAGAKARSA",2021-12-31,85.2634278478578
"1006","JAGAKARSA",2022-01-31,86.0440141691644
"1007","JAGAKARSA",2021-07-31,54.7836958438186
"1008","JAGAKARSA",2022-03-31,86.5392937857635
"1009","JAGAKARSA",2022-05-31,86.8101748705701
"1010","JAGAKARSA",2021-10-31,82.6507877991313
"1011","CIPEDAK",2022-02-27,85.7426311254993
"1012","CIPEDAK",2022-04-30,86.3169986685116
"1013","CIPEDAK",2022-06-30,86.4449259849098
"1014","CIPEDAK",2021-11-30,84.100462104796
"1015","CIPEDAK",2021-09-30,77.7458684698326
"1016","CIPEDAK",2021-08-31,66.2689606558233
"1017","CIPEDAK",2021-12-31,84.9150197112498
"1018","CIPEDAK",2022-01-31,85.5468240085633
"1019","CIPEDAK",2021-07-31,55.6274965407409
"1020","CIPEDAK",2022-03-31,86.0559225125969
"1021","CIPEDAK",2022-05-31,86.3639923765762
"1022","CIPEDAK",2021-10-31,82.7402553324805
"1023","BINTARO",2022-02-27,82.8355116953558
"1024","BINTARO",2022-04-30,83.3722550755207
"1025","BINTARO",2022-06-30,83.5681193265283
"1026","BINTARO",2021-11-30,80.6452220422615
"1027","BINTARO",2021-09-30,75.6525669516743
"1028","BINTARO",2021-08-31,62.1925496252213
"1029","BINTARO",2021-12-31,81.6094768164526
"1030","BINTARO",2022-01-31,82.5473652491619
"1031","BINTARO",2021-07-31,50.5988926136578
"1032","BINTARO",2022-03-31,83.1330746920788
"1033","BINTARO",2022-05-31,83.4833703717654
"1034","BINTARO",2021-10-31,79.1988398809748
"1035","PISANGAN BARU",2022-02-27,82.7353977844914
"1036","PISANGAN BARU",2022-04-30,83.5473313192346
"1037","PISANGAN BARU",2022-06-30,83.9375629405841
"1038","PISANGAN BARU",2021-11-30,80.3877139979859
"1039","PISANGAN BARU",2021-09-30,73.9772155085599
"1040","PISANGAN BARU",2021-08-31,61.0020140986908
"1041","PISANGAN BARU",2021-12-31,81.4230866062437
"1042","PISANGAN BARU",2022-01-31,82.4773413897281
"1043","PISANGAN BARU",2021-07-31,44.4832578046324
"1044","PISANGAN BARU",2022-03-31,83.1696878147029
"1045","PISANGAN BARU",2022-05-31,83.7078298086606
"1046","PISANGAN BARU",2021-10-31,78.5435548841893
"1047","KEBON MANGGIS",2022-02-27,83.8993329290479
"1048","KEBON MANGGIS",2022-04-30,84.7725894481504
"1049","KEBON MANGGIS",2022-06-30,85.1243177683445
"1050","KEBON MANGGIS",2021-11-30,81.4190418435415
"1051","KEBON MANGGIS",2021-09-30,76.1188599151001
"1052","KEBON MANGGIS",2021-08-31,63.6931473620376
"1053","KEBON MANGGIS",2021-12-31,82.6379624014554
"1054","KEBON MANGGIS",2022-01-31,83.6567616737417
"1055","KEBON MANGGIS",2021-07-31,50.7701637355973
"1056","KEBON MANGGIS",2022-03-31,84.3056397816859
"1057","KEBON MANGGIS",2022-05-31,84.9302607640995
"1058","KEBON MANGGIS",2021-10-31,79.6664645239539
"1059","UTAN KAYU SELATAN",2022-02-27,84.9004804392588
"1060","UTAN KAYU SELATAN",2022-04-30,85.6584405120707
"1061","UTAN KAYU SELATAN",2022-06-30,85.9538658947808
"1062","UTAN KAYU SELATAN",2021-11-30,82.8325027602877
"1063","UTAN KAYU SELATAN",2021-09-30,76.7300289457193
"1064","UTAN KAYU SELATAN",2021-08-31,64.3758765778401
"1065","UTAN KAYU SELATAN",2021-12-31,83.820238130763
"1066","UTAN KAYU SELATAN",2022-01-31,84.6528005729462
"1067","UTAN KAYU SELATAN",2021-07-31,50.7385634567754
"1068","UTAN KAYU SELATAN",2022-03-31,85.294380949539
"1069","UTAN KAYU SELATAN",2022-05-31,85.7837724926144
"1070","UTAN KAYU SELATAN",2021-10-31,81.2181074870938
"1071","JATINEGARA KAUM",2022-02-27,84.9139330951608
"1072","JATINEGARA KAUM",2022-04-30,85.8030204611887
"1073","JATINEGARA KAUM",2022-06-30,86.2455342643715
"1074","JATINEGARA KAUM",2021-11-30,82.9205911010068
"1075","JATINEGARA KAUM",2021-09-30,76.6766807405002
"1076","JATINEGARA KAUM",2021-08-31,65.6706722962001
"1077","JATINEGARA KAUM",2021-12-31,83.8056187073725
"1078","JATINEGARA KAUM",2022-01-31,84.686586554076
"1079","JATINEGARA KAUM",2021-07-31,48.6724585904514
"1080","JATINEGARA KAUM",2022-03-31,85.4214030529393
"1081","JATINEGARA KAUM",2022-05-31,85.8842156544333
"1082","JATINEGARA KAUM",2021-10-31,81.3129262747645
"1083","JATI",2022-02-27,84.0980553774766
"1084","JATI",2022-04-30,84.6902952040785
"1085","JATI",2022-06-30,84.9650456391
"1086","JATI",2021-11-30,82.0191104191471
"1087","JATI",2021-09-30,76.5027322404372
"1088","JATI",2021-08-31,63.2322862288976
"1089","JATI",2021-12-31,83.0112647678359
"1090","JATI",2022-01-31,83.9301523338523
"1091","JATI",2021-07-31,48.4598711725738
"1092","JATI",2022-03-31,84.3667002472754
"1093","JATI",2022-05-31,84.7879842476417
"1094","JATI",2021-10-31,80.5812498092011
"1095","CIPINANG MUARA",2022-02-27,82.1823579458031
"1096","CIPINANG MUARA",2022-04-30,82.9317741614322
"1097","CIPINANG MUARA",2022-06-30,83.1652879097804
"1098","CIPINANG MUARA",2021-11-30,79.6716326050359
"1099","CIPINANG MUARA",2021-09-30,73.3396086381985
"1100","CIPINANG MUARA",2021-08-31,59.5134225150698
"1101","CIPINANG MUARA",2021-12-31,80.8754050286914
"1102","CIPINANG MUARA",2022-01-31,81.8872979382003
"1103","CIPINANG MUARA",2021-07-31,43.1493582897381
"1104","CIPINANG MUARA",2022-03-31,82.6023206560107
"1105","CIPINANG MUARA",2022-05-31,83.0277139185055
"1106","CIPINANG MUARA",2021-10-31,77.7311152544214
"1107","CIPINANG BESAR SELATAN",2022-02-27,80.8758377825741
"1108","CIPINANG BESAR SELATAN",2022-04-30,82.0515733272748
"1109","CIPINANG BESAR SELATAN",2022-06-30,82.3810064750653
"1110","CIPINANG BESAR SELATAN",2021-11-30,77.4253095535613
"1111","CIPINANG BESAR SELATAN",2021-09-30,71.5324321254118
"1112","CIPINANG BESAR SELATAN",2021-08-31,59.3348858343746
"1113","CIPINANG BESAR SELATAN",2021-12-31,79.2684312166307
"1114","CIPINANG BESAR SELATAN",2022-01-31,80.6117232761559
"1115","CIPINANG BESAR SELATAN",2021-07-31,41.5880949676247
"1116","CIPINANG BESAR SELATAN",2022-03-31,81.6483017153243
"1117","CIPINANG BESAR SELATAN",2022-05-31,82.1964103146655
"1118","CIPINANG BESAR SELATAN",2021-10-31,75.4515506077474
"1119","CIPINANG BESAR UTARA",2022-02-27,80.8248196120832
"1120","CIPINANG BESAR UTARA",2022-04-30,81.6787660804519
"1121","CIPINANG BESAR UTARA",2022-06-30,81.9744478033496
"1122","CIPINANG BESAR UTARA",2021-11-30,77.5105364196033
"1123","CIPINANG BESAR UTARA",2021-09-30,71.3144597188817
"1124","CIPINANG BESAR UTARA",2021-08-31,59.2599130607472
"1125","CIPINANG BESAR UTARA",2021-12-31,79.0242503144377
"1126","CIPINANG BESAR UTARA",2022-01-31,80.4850062887531
"1127","CIPINANG BESAR UTARA",2021-07-31,41.1218252829939
"1128","CIPINANG BESAR UTARA",2022-03-31,81.2617224563649
"1129","CIPINANG BESAR UTARA",2022-05-31,81.7868885015115
"1130","CIPINANG BESAR UTARA",2021-10-31,75.3988393389086
"1131","TENGAH",NA,NA
"1132","DUKUH",2022-02-27,84.4325246860905
"1133","DUKUH",2022-04-30,85.0705026616279
"1134","DUKUH",2022-06-30,85.2777439148279
"1135","DUKUH",2021-11-30,82.2950952903409
"1136","DUKUH",2021-09-30,76.8905684912024
"1137","DUKUH",2021-08-31,64.7689869559917
"1138","DUKUH",2021-12-31,83.3638099882157
"1139","DUKUH",2022-01-31,84.2171563249218
"1140","DUKUH",2021-07-31,46.5073753504815
"1141","DUKUH",2022-03-31,84.7332276809297
"1142","DUKUH",2022-05-31,85.1517737413141
"1143","DUKUH",2021-10-31,80.397415579666
"1144","BALEKAMBANG",NA,NA
"1145","CILILITAN",2022-02-27,82.4867474677086
"1146","CILILITAN",2022-04-30,83.1263532515368
"1147","CILILITAN",2022-06-30,83.4200243896369
"1148","CILILITAN",2021-11-30,79.918369378562
"1149","CILILITAN",2021-09-30,72.4695751723451
"1150","CILILITAN",2021-08-31,59.2170428809636
"1151","CILILITAN",2021-12-31,81.1577611308828
"1152","CILILITAN",2022-01-31,82.2378736218611
"1153","CILILITAN",2021-07-31,44.3144769916129
"1154","CILILITAN",2022-03-31,82.8525920211045
"1155","CILILITAN",2022-05-31,83.2458126975436
"1156","CILILITAN",2021-10-31,76.7551827978398
"1157","KALISARI",2022-02-27,85.210126816625
"1158","KALISARI",2022-04-30,85.8650374895862
"1159","KALISARI",2022-06-30,86.1705081921688
"1160","KALISARI",2021-11-30,83.0024067388688
"1161","KALISARI",2021-09-30,77.1591224659817
"1162","KALISARI",2021-08-31,65.2827918170879
"1163","KALISARI",2021-12-31,84.0460983060261
"1164","KALISARI",2022-01-31,84.9972229936129
"1165","KALISARI",2021-07-31,51.4232157733963
"1166","KALISARI",2022-03-31,85.5688234749607
"1167","KALISARI",2022-05-31,85.9738035730816
"1168","KALISARI",2021-10-31,81.4079422382672
"1169","DUREN SAWIT",2022-02-27,82.053629823414
"1170","DUREN SAWIT",2022-04-30,82.6962066710268
"1171","DUREN SAWIT",2022-06-30,82.9398299542185
"1172","DUREN SAWIT",2021-11-30,79.7482014388489
"1173","DUREN SAWIT",2021-09-30,73.2897318508829
"1174","DUREN SAWIT",2021-08-31,59.9493132766514
"1175","DUREN SAWIT",2021-12-31,80.7831916285154
"1176","DUREN SAWIT",2022-01-31,81.8279921517332
"1177","DUREN SAWIT",2021-07-31,45.2354480052322
"1178","DUREN SAWIT",2022-03-31,82.3790058862001
"1179","DUREN SAWIT",2022-05-31,82.7943100065402
"1180","DUREN SAWIT",2021-10-31,78.1066056245912
"1181","KLENDER",2022-02-27,80.3080968304324
"1182","KLENDER",2022-04-30,81.0983451942039
"1183","KLENDER",2022-06-30,81.3941524479122
"1184","KLENDER",2021-11-30,77.5200777387179
"1185","KLENDER",2021-09-30,71.6110777672983
"1186","KLENDER",2021-08-31,59.0242647689274
"1187","KLENDER",2021-12-31,79.0577038497814
"1188","KLENDER",2022-01-31,80.0365829260625
"1189","KLENDER",2021-07-31,41.2729715053302
"1190","KLENDER",2022-03-31,80.6796421732545
"1191","KLENDER",2022-05-31,81.2012346737546
"1192","KLENDER",2021-10-31,75.8081111206379
"1193","PONDOK KOPI",2022-02-27,83.9907258178528
"1194","PONDOK KOPI",2022-04-30,84.5703622020528
"1195","PONDOK KOPI",2022-06-30,84.8672491305454
"1196","PONDOK KOPI",2021-11-30,81.9492747476461
"1197","PONDOK KOPI",2021-09-30,74.5016540843159
"1198","PONDOK KOPI",2021-08-31,57.7826787683434
"1199","PONDOK KOPI",2021-12-31,82.8823479514802
"1200","PONDOK KOPI",2022-01-31,83.7758362315153
"1201","PONDOK KOPI",2021-07-31,42.6018604914186
"1202","PONDOK KOPI",2022-03-31,84.2565103062177
"1203","PONDOK KOPI",2022-05-31,84.6721520061074
"1204","PONDOK KOPI",2021-10-31,80.6910396697486
"1205","PINANGRANTI",NA,NA
"1206","KEBON PALA",2022-02-27,82.9729265885785
"1207","KEBON PALA",2022-04-30,83.689449521603
"1208","KEBON PALA",2022-06-30,83.8782340069507
"1209","KEBON PALA",2021-11-30,81.0722100656455
"1210","KEBON PALA",2021-09-30,75.3400266014502
"1211","KEBON PALA",2021-08-31,63.5045265370919
"1212","KEBON PALA",2021-12-31,82.0762002831767
"1213","KEBON PALA",2022-01-31,82.7605440425623
"1214","KEBON PALA",2021-07-31,47.9147895482044
"1215","KEBON PALA",2022-03-31,83.361221950487
"1216","KEBON PALA",2022-05-31,83.7559531471232
"1217","KEBON PALA",2021-10-31,79.304500793753
"1218","CIRACAS",2022-02-27,84.1765489054711
"1219","CIRACAS",2022-04-30,84.9026225346007
"1220","CIRACAS",2022-06-30,85.1069758801127
"1221","CIRACAS",2021-11-30,82.3404650586742
"1222","CIRACAS",2021-09-30,77.4235997151438
"1223","CIRACAS",2021-08-31,66.2693129392823
"1224","CIRACAS",2021-12-31,83.1423971266681
"1225","CIRACAS",2022-01-31,83.9396848004459
"1226","CIRACAS",2021-07-31,52.8408211288974
"1227","CIRACAS",2022-03-31,84.5697742824411
"1228","CIRACAS",2022-05-31,84.9800291048704
"1229","CIRACAS",2021-10-31,81.002879524414
"1230","CIPAYUNG",2022-02-27,85.0022984983144
"1231","CIPAYUNG",2022-04-30,85.6765246705486
"1232","CIPAYUNG",2022-06-30,85.967667790377
"1233","CIPAYUNG",2021-11-30,83.2707631014404
"1234","CIPAYUNG",2021-09-30,78.4017775053632
"1235","CIPAYUNG",2021-08-31,67.6524670548575
"1236","CIPAYUNG",2021-12-31,84.1173766472571
"1237","CIPAYUNG",2022-01-31,84.8643885994484
"1238","CIPAYUNG",2021-07-31,52.8999387067116
"1239","CIPAYUNG",2022-03-31,85.3509040760037
"1240","CIPAYUNG",2022-05-31,85.8220962304628
"1241","CIPAYUNG",2021-10-31,81.9567882316886
"1242","KEMAYORAN",2022-02-27,83.0451999227352
"1243","KEMAYORAN",2022-04-30,83.576395595905
"1244","KEMAYORAN",2022-06-30,83.80819007147
"1245","KEMAYORAN",2021-11-30,80.9542205910759
"1246","KEMAYORAN",2021-09-30,75.1545296503767
"1247","KEMAYORAN",2021-08-31,64.4823256712382
"1248","KEMAYORAN",2021-12-31,82.0214409889898
"1249","KEMAYORAN",2022-01-31,82.8906702723585
"1250","KEMAYORAN",2021-07-31,54.350975468418
"1251","KEMAYORAN",2022-03-31,83.4025497392312
"1252","KEMAYORAN",2022-05-31,83.6971218852617
"1253","KEMAYORAN",2021-10-31,78.4720880819007
"1254","UTAN PANJANG",2022-02-27,83.1963845521775
"1255","UTAN PANJANG",2022-04-30,83.8023829087921
"1256","UTAN PANJANG",2022-06-30,83.9598740071213
"1257","UTAN PANJANG",2021-11-30,81.1181867981375
"1258","UTAN PANJANG",2021-09-30,73.5996987126815
"1259","UTAN PANJANG",2021-08-31,62.0412215831279
"1260","UTAN PANJANG",2021-12-31,82.0939468638729
"1261","UTAN PANJANG",2022-01-31,83.0012325390304
"1262","UTAN PANJANG",2021-07-31,48.1580388934538
"1263","UTAN PANJANG",2022-03-31,83.5387565050671
"1264","UTAN PANJANG",2022-05-31,83.8468912626678
"1265","UTAN PANJANG",2021-10-31,78.9407011777595
"1266","PISANGAN TIMUR",2022-02-27,84.5065957913731
"1267","PISANGAN TIMUR",2022-04-30,85.1771475945478
"1268","PISANGAN TIMUR",2022-06-30,85.4087927629173
"1269","PISANGAN TIMUR",2021-11-30,82.3071858769598
"1270","PISANGAN TIMUR",2021-09-30,76.3575626051547
"1271","PISANGAN TIMUR",2021-08-31,64.7192216722343
"1272","PISANGAN TIMUR",2021-12-31,83.3313013581722
"1273","PISANGAN TIMUR",2022-01-31,84.2968959547438
"1274","PISANGAN TIMUR",2021-07-31,50.0085342956768
"1275","PISANGAN TIMUR",2022-03-31,84.8016385847699
"1276","PISANGAN TIMUR",2022-05-31,85.2600521811221
"1277","PISANGAN TIMUR",2021-10-31,80.4296408280705
"1278","RAWA BADAK UTARA",2022-02-27,82.3761915833527
"1279","RAWA BADAK UTARA",2022-04-30,83.3643338758428
"1280","RAWA BADAK UTARA",2022-06-30,83.8031853057429
"1281","RAWA BADAK UTARA",2021-11-30,78.5398744478028
"1282","RAWA BADAK UTARA",2021-09-30,72.7505231341548
"1283","RAWA BADAK UTARA",2021-08-31,61.2328528249244
"1284","RAWA BADAK UTARA",2021-12-31,80.8067891188096
"1285","RAWA BADAK UTARA",2022-01-31,82.0884677981865
"1286","RAWA BADAK UTARA",2021-07-31,49.3286445012788
"1287","RAWA BADAK UTARA",2022-03-31,82.8528249244362
"1288","RAWA BADAK UTARA",2022-05-31,83.5590560334806
"1289","RAWA BADAK UTARA",2021-10-31,76.8571262497094
"1290","TANJUNG DUREN SELATAN",2022-02-27,83.3879306942416
"1291","TANJUNG DUREN SELATAN",2022-04-30,84.0352054307929
"1292","TANJUNG DUREN SELATAN",2022-06-30,84.2404388838458
"1293","TANJUNG DUREN SELATAN",2021-11-30,81.710541895252
"1294","TANJUNG DUREN SELATAN",2021-09-30,76.7020562813277
"1295","TANJUNG DUREN SELATAN",2021-08-31,64.6682716975175
"1296","TANJUNG DUREN SELATAN",2021-12-31,82.5512096933339
"1297","TANJUNG DUREN SELATAN",2022-01-31,83.2616331846706
"1298","TANJUNG DUREN SELATAN",2021-07-31,56.4865611556222
"1299","TANJUNG DUREN SELATAN",2022-03-31,83.7826104116509
"1300","TANJUNG DUREN SELATAN",2022-05-31,84.1180881714489
"1301","TANJUNG DUREN SELATAN",2021-10-31,80.3054821012748
"1302","JELAMBAR BARU",2022-02-27,84.6389164879988
"1303","JELAMBAR BARU",2022-04-30,85.2429012184281
"1304","JELAMBAR BARU",2022-06-30,85.4860639021074
"1305","JELAMBAR BARU",2021-11-30,82.7825132039952
"1306","JELAMBAR BARU",2021-09-30,76.7348219421639
"1307","JELAMBAR BARU",2021-08-31,64.0040788579198
"1308","JELAMBAR BARU",2021-12-31,83.6871829733828
"1309","JELAMBAR BARU",2022-01-31,84.4558908121111
"1310","JELAMBAR BARU",2021-07-31,52.7636877059039
"1311","JELAMBAR BARU",2022-03-31,84.989279924698
"1312","JELAMBAR BARU",2022-05-31,85.34225801391
"1313","JELAMBAR BARU",2021-10-31,80.5966637033938
"1314","KEBON KOSONG",2022-02-27,82.6543189313435
"1315","KEBON KOSONG",2022-04-30,83.4138379026616
"1316","KEBON KOSONG",2022-06-30,83.5903927512575
"1317","KEBON KOSONG",2021-11-30,80.8221459742163
"1318","KEBON KOSONG",2021-09-30,73.3535427562544
"1319","KEBON KOSONG",2021-08-31,63.4031779872747
"1320","KEBON KOSONG",2021-12-31,81.6116459575602
"1321","KEBON KOSONG",2022-01-31,82.4777640827476
"1322","KEBON KOSONG",2021-07-31,50.7112162297212
"1323","KEBON KOSONG",2022-03-31,83.1540024651054
"1324","KEBON KOSONG",2022-05-31,83.4638062560378
"1325","KEBON KOSONG",2021-10-31,79.2298211132949
"1326","SERDANG",2022-02-27,83.9524066334097
"1327","SERDANG",2022-04-30,84.6400161790481
"1328","SERDANG",2022-06-30,84.8928138061211
"1329","SERDANG",2021-11-30,81.5794795739517
"1330","SERDANG",2021-09-30,75.364028582985
"1331","SERDANG",2021-08-31,63.3308615343131
"1332","SERDANG",2021-12-31,82.7490899285425
"1333","SERDANG",2022-01-31,83.7063502763921
"1334","SERDANG",2021-07-31,51.0044492382365
"1335","SERDANG",2022-03-31,84.3568828367264
"1336","SERDANG",2022-05-31,84.7546177699879
"1337","SERDANG",2021-10-31,79.3548604557099
"1338","GUNUNG SAHARI SELATAN",2022-02-27,83.5564352310016
"1339","GUNUNG SAHARI SELATAN",2022-04-30,84.2439710401583
"1340","GUNUNG SAHARI SELATAN",2022-06-30,84.5356528985885
"1341","GUNUNG SAHARI SELATAN",2021-11-30,81.3792385020053
"1342","GUNUNG SAHARI SELATAN",2021-09-30,75.066409708839
"1343","GUNUNG SAHARI SELATAN",2021-08-31,63.2168342101151
"1344","GUNUNG SAHARI SELATAN",2021-12-31,82.5147143080369
"1345","GUNUNG SAHARI SELATAN",2022-01-31,83.3064222094901
"1346","GUNUNG SAHARI SELATAN",2021-07-31,52.112089171311
"1347","GUNUNG SAHARI SELATAN",2022-03-31,83.9262461586541
"1348","GUNUNG SAHARI SELATAN",2022-05-31,84.3481431324548
"1349","GUNUNG SAHARI SELATAN",2021-10-31,79.113495494557
"1350","SUMUR BATU",2022-02-27,83.9591495355901
"1351","SUMUR BATU",2022-04-30,84.5358101862042
"1352","SUMUR BATU",2022-06-30,84.751507681472
"1353","SUMUR BATU",2021-11-30,81.8638024387023
"1354","SUMUR BATU",2021-09-30,75.1287581987058
"1355","SUMUR BATU",2021-08-31,62.8912268345292
"1356","SUMUR BATU",2021-12-31,82.9819078223357
"1357","SUMUR BATU",2022-01-31,83.8270898446098
"1358","SUMUR BATU",2021-07-31,51.0454725535942
"1359","SUMUR BATU",2022-03-31,84.2540828454461
"1360","SUMUR BATU",2022-05-31,84.5798300831976
"1361","SUMUR BATU",2021-10-31,79.0157151032267
"1362","KEBON KELAPA",2022-02-27,82.2985338974712
"1363","KEBON KELAPA",2022-04-30,82.9479484404211
"1364","KEBON KELAPA",2022-06-30,83.0955426547279
"1365","KEBON KELAPA",2021-11-30,80.6356390829479
"1366","KEBON KELAPA",2021-09-30,75.7551903965364
"1367","KEBON KELAPA",2021-08-31,64.3904358949129
"1368","KEBON KELAPA",2021-12-31,81.3539309259077
"1369","KEBON KELAPA",2022-01-31,82.1017416117288
"1370","KEBON KELAPA",2021-07-31,52.1499557217357
"1371","KEBON KELAPA",2022-03-31,82.692118468956
"1372","KEBON KELAPA",2022-05-31,82.9873068975696
"1373","KEBON KELAPA",2021-10-31,79.3368099970481
"1374","DURI PULO",2022-02-27,81.6981132075472
"1375","DURI PULO",2022-04-30,82.7536970933197
"1376","DURI PULO",2022-06-30,83.1157572667007
"1377","DURI PULO",2021-11-30,79.5461499235084
"1378","DURI PULO",2021-09-30,74.6863844977052
"1379","DURI PULO",2021-08-31,64.2121366649669
"1380","DURI PULO",2021-12-31,80.6119326874044
"1381","DURI PULO",2022-01-31,81.4737378888322
"1382","DURI PULO",2021-07-31,49.2656807751147
"1383","DURI PULO",2022-03-31,82.3610402855686
"1384","DURI PULO",2022-05-31,82.8046914839368
"1385","DURI PULO",2021-10-31,77.9806221315655
"1386","KARTINI",2022-02-27,83.6443567198995
"1387","KARTINI",2022-04-30,84.1108917997488
"1388","KARTINI",2022-06-30,84.281356540463
"1389","KARTINI",2021-11-30,81.9531670554459
"1390","KARTINI",2021-09-30,76.3861474968599
"1391","KARTINI",2021-08-31,64.7900592140678
"1392","KARTINI",2021-12-31,82.7785752736408
"1393","KARTINI",2022-01-31,83.5008074645613
"1394","KARTINI",2021-07-31,53.9476045218015
"1395","KARTINI",2022-03-31,83.9000538309708
"1396","KARTINI",2022-05-31,84.2050959985645
"1397","KARTINI",2021-10-31,80.0915126502781
"1398","GUNUNG SAHARI UTARA",2022-02-27,84.7507507507508
"1399","GUNUNG SAHARI UTARA",2022-04-30,85.2672672672673
"1400","GUNUNG SAHARI UTARA",2022-06-30,85.4474474474474
"1401","GUNUNG SAHARI UTARA",2021-11-30,82.996996996997
"1402","GUNUNG SAHARI UTARA",2021-09-30,78.8048048048048
"1403","GUNUNG SAHARI UTARA",2021-08-31,68.3123123123123
"1404","GUNUNG SAHARI UTARA",2021-12-31,83.8678678678679
"1405","GUNUNG SAHARI UTARA",2022-01-31,84.5705705705706
"1406","GUNUNG SAHARI UTARA",2021-07-31,59.033033033033
"1407","GUNUNG SAHARI UTARA",2022-03-31,85.0630630630631
"1408","GUNUNG SAHARI UTARA",2022-05-31,85.3513513513514
"1409","GUNUNG SAHARI UTARA",2021-10-31,81.7597597597598
"1410","GAMBIR",2022-02-27,81.8347786398905
"1411","GAMBIR",2022-04-30,82.519397535372
"1412","GAMBIR",2022-06-30,82.8388863532633
"1413","GAMBIR",2021-11-30,79.6439981743496
"1414","GAMBIR",2021-09-30,75.3537197626654
"1415","GAMBIR",2021-08-31,66.1798265632131
"1416","GAMBIR",2021-12-31,80.6481058877225
"1417","GAMBIR",2022-01-31,81.6522136010954
"1418","GAMBIR",2021-07-31,56.0931081697855
"1419","GAMBIR",2022-03-31,82.2911912368781
"1420","GAMBIR",2022-05-31,82.7476038338658
"1421","GAMBIR",2021-10-31,78.5029666818804
"1422","CIDENG",2022-02-27,82.6445743989604
"1423","CIDENG",2022-04-30,83.2033788174139
"1424","CIDENG",2022-06-30,83.4892787524366
"1425","CIDENG",2021-11-30,81.0526315789474
"1426","CIDENG",2021-09-30,77.0045484080572
"1427","CIDENG",2021-08-31,66.133853151397
"1428","CIDENG",2021-12-31,81.7608836907083
"1429","CIDENG",2022-01-31,82.4561403508772
"1430","CIDENG",2021-07-31,55.2436647173489
"1431","CIDENG",2022-03-31,82.8979857050033
"1432","CIDENG",2022-05-31,83.3333333333333
"1433","CIDENG",2021-10-31,80.0129954515919
"1434","PETOJO SELATAN",2022-02-27,80.8467193030221
"1435","PETOJO SELATAN",2022-04-30,81.4524911516472
"1436","PETOJO SELATAN",2022-06-30,81.6294582085489
"1437","PETOJO SELATAN",2021-11-30,78.2875034032126
"1438","PETOJO SELATAN",2021-09-30,73.2439422815138
"1439","PETOJO SELATAN",2021-08-31,62.7007895453308
"1440","PETOJO SELATAN",2021-12-31,79.6079499047101
"1441","PETOJO SELATAN",2022-01-31,80.6833650966512
"1442","PETOJO SELATAN",2021-07-31,51.4361557310101
"1443","PETOJO SELATAN",2022-03-31,81.2142662673564
"1444","PETOJO SELATAN",2022-05-31,81.5341682548326
"1445","PETOJO SELATAN",2021-10-31,76.8309283964062
"1446","KENARI",2022-02-27,83.0984445140411
"1447","KENARI",2022-04-30,83.6830566865017
"1448","KENARI",2022-06-30,83.8709677419355
"1449","KENARI",2021-11-30,81.1253784319866
"1450","KENARI",2021-09-30,76.5633155861781
"1451","KENARI",2021-08-31,64.787556112329
"1452","KENARI",2021-12-31,81.866583150642
"1453","KENARI",2022-01-31,82.9000939555277
"1454","KENARI",2021-07-31,55.872220482305
"1455","KENARI",2022-03-31,83.3698715941121
"1456","KENARI",2022-05-31,83.7978912203779
"1457","KENARI",2021-10-31,79.7473640254724
"1458","PASEBAN",2022-02-27,82.1994645816513
"1459","PASEBAN",2022-04-30,82.7008881145625
"1460","PASEBAN",2022-06-30,82.9898440487826
"1461","PASEBAN",2021-11-30,80.0747885947393
"1462","PASEBAN",2021-09-30,74.1554412952025
"1463","PASEBAN",2021-08-31,62.5802065185059
"1464","PASEBAN",2021-12-31,81.1413759401691
"1465","PASEBAN",2022-01-31,81.9912463349339
"1466","PASEBAN",2021-07-31,50.9114859983852
"1467","PASEBAN",2022-03-31,82.4884205158713
"1468","PASEBAN",2022-05-31,82.785875154039
"1469","PASEBAN",2021-10-31,78.149832150597
"1470","KRAMAT",2022-02-27,81.0958904109589
"1471","KRAMAT",2022-04-30,81.8207040055488
"1472","KRAMAT",2022-06-30,82.597537714583
"1473","KRAMAT",2021-11-30,77.6278827813421
"1474","KRAMAT",2021-09-30,72.0131784289925
"1475","KRAMAT",2021-08-31,61.7131957690307
"1476","KRAMAT",2021-12-31,79.7641754811861
"1477","KRAMAT",2022-01-31,80.860065892145
"1478","KRAMAT",2021-07-31,46.9464192821224
"1479","KRAMAT",2022-03-31,81.4912432807352
"1480","KRAMAT",2022-05-31,81.9871683717704
"1481","KRAMAT",2021-10-31,75.158661349055
"1482","KWITANG",2022-02-27,81.4865039390417
"1483","KWITANG",2022-04-30,82.1774506005424
"1484","KWITANG",2022-06-30,82.5907271083559
"1485","KWITANG",2021-11-30,78.7033449567351
"1486","KWITANG",2021-09-30,73.2790907916828
"1487","KWITANG",2021-08-31,63.4573162856774
"1488","KWITANG",2021-12-31,80.3758233242929
"1489","KWITANG",2022-01-31,81.3508975849154
"1490","KWITANG",2021-07-31,50.5359679710706
"1491","KWITANG",2022-03-31,81.8933230014206
"1492","KWITANG",2022-05-31,82.2743122820612
"1493","KWITANG",2021-10-31,76.6046751904946
"1494","CEMPAKA PUTIH BARAT",2022-02-27,82.3268775254285
"1495","CEMPAKA PUTIH BARAT",2022-04-30,82.8758534206493
